 1.70960000e-04  5.00000000e+00  1.70960000e-04  3.48588280e+00  1.70960000e-04  4.57648390e-01 
 1.71960000e-04  5.00000000e+00  1.71960000e-04  3.48658617e+00  1.71960000e-04  4.59758515e-01 
 1.72960000e-04  5.00000000e+00  1.72960000e-04  3.48728767e+00  1.72960000e-04  4.61863019e-01 
 1.73960000e-04  5.00000000e+00  1.73960000e-04  3.48798731e+00  1.73960000e-04  4.63961919e-01 
 1.74960000e-04  5.00000000e+00  1.74960000e-04  3.48868508e+00  1.74960000e-04  4.66055230e-01 
 1.75960000e-04  5.00000000e+00  1.75960000e-04  3.48938099e+00  1.75960000e-04  4.68142965e-01 
 1.76960000e-04  5.00000000e+00  1.76960000e-04  3.49007505e+00  1.76960000e-04  4.70225141e-01 
 1.77960000e-04  5.00000000e+00  1.77960000e-04  3.49076726e+00  1.77960000e-04  4.72301772e-01 
 1.78960000e-04  5.00000000e+00  1.78960000e-04  3.49145762e+00  1.78960000e-04  4.74372873e-01 
 1.79960000e-04  5.00000000e+00  1.79960000e-04  3.49214615e+00  1.79960000e-04  4.76438457e-01 
 1.80960000e-04  5.00000000e+00  1.80960000e-04  3.49283285e+00  1.80960000e-04  4.78498541e-01 
 1.81960000e-04  5.00000000e+00  1.81960000e-04  3.49351771e+00  1.81960000e-04  4.80553139e-01 
 1.82960000e-04  5.00000000e+00  1.82960000e-04  3.49420076e+00  1.82960000e-04  4.82602265e-01 
 1.83960000e-04  5.00000000e+00  1.83960000e-04  3.49488198e+00  1.83960000e-04  4.84645934e-01 
 1.84960000e-04  5.00000000e+00  1.84960000e-04  3.49556139e+00  1.84960000e-04  4.86684161e-01 
 1.85960000e-04  5.00000000e+00  1.85960000e-04  3.49623899e+00  1.85960000e-04  4.88716959e-01 
 1.86960000e-04  5.00000000e+00  1.86960000e-04  3.49691478e+00  1.86960000e-04  4.90744344e-01 
 1.87960000e-04  5.00000000e+00  1.87960000e-04  3.49758878e+00  1.87960000e-04  4.92766330e-01 
 1.88960000e-04  5.00000000e+00  1.88960000e-04  3.49826098e+00  1.88960000e-04  4.94782931e-01 
 1.89960000e-04  5.00000000e+00  1.89960000e-04  3.49893139e+00  1.89960000e-04  4.96794162e-01 
 1.90960000e-04  5.00000000e+00  1.90960000e-04  3.49960001e+00  1.90960000e-04  4.98800036e-01 
 1.91960000e-04  5.00000000e+00  1.91960000e-04  3.50026686e+00  1.91960000e-04  5.00800569e-01 
 1.92960000e-04  5.00000000e+00  1.92960000e-04  3.50093192e+00  1.92960000e-04  5.02795773e-01 
 1.93960000e-04  5.00000000e+00  1.93960000e-04  3.50159522e+00  1.93960000e-04  5.04785665e-01 
 1.94960000e-04  5.00000000e+00  1.94960000e-04  3.50225675e+00  1.94960000e-04  5.06770257e-01 
 1.95960000e-04  5.00000000e+00  1.95960000e-04  3.50291652e+00  1.95960000e-04  5.08749564e-01 
 1.96960000e-04  5.00000000e+00  1.96960000e-04  3.50357453e+00  1.96960000e-04  5.10723600e-01 
 1.97960000e-04  5.00000000e+00  1.97960000e-04  3.50423079e+00  1.97960000e-04  5.12692378e-01 
 1.98960000e-04  5.00000000e+00  1.98960000e-04  3.50488530e+00  1.98960000e-04  5.14655914e-01 
 1.99960000e-04  5.00000000e+00  1.99960000e-04  3.50553807e+00  1.99960000e-04  5.16614220e-01 
 2.00960000e-04  5.00000000e+00  2.00960000e-04  3.50618910e+00  2.00960000e-04  5.18567312e-01 
 2.01960000e-04  5.00000000e+00  2.01960000e-04  3.50683840e+00  2.01960000e-04  5.20515202e-01 
 2.02960000e-04  5.00000000e+00  2.02960000e-04  3.50748597e+00  2.02960000e-04  5.22457904e-01 
 2.03960000e-04  5.00000000e+00  2.03960000e-04  3.50813181e+00  2.03960000e-04  5.24395433e-01 
 2.04960000e-04  5.00000000e+00  2.04960000e-04  3.50877593e+00  2.04960000e-04  5.26327802e-01 
 2.05960000e-04  5.00000000e+00  2.05960000e-04  3.50941834e+00  2.05960000e-04  5.28255025e-01 
 2.06960000e-04  5.00000000e+00  2.06960000e-04  3.51005904e+00  2.06960000e-04  5.30177116e-01 
 2.07960000e-04  5.00000000e+00  2.07960000e-04  3.51069803e+00  2.07960000e-04  5.32094087e-01 
 2.08960000e-04  5.00000000e+00  2.08960000e-04  3.51133532e+00  2.08960000e-04  5.34005954e-01 
 2.09960000e-04  5.00000000e+00  2.09960000e-04  3.51197091e+00  2.09960000e-04  5.35912729e-01 
 2.10960000e-04  5.00000000e+00  2.10960000e-04  3.51260481e+00  2.10960000e-04  5.37814426e-01 
 2.11960000e-04  5.00000000e+00  2.11960000e-04  3.51323702e+00  2.11960000e-04  5.39711059e-01 
 2.12960000e-04  5.00000000e+00  2.12960000e-04  3.51386755e+00  2.12960000e-04  5.41602641e-01 
 2.13960000e-04  5.00000000e+00  2.13960000e-04  3.51449639e+00  2.13960000e-04  5.43489185e-01 
 2.14960000e-04  5.00000000e+00  2.14960000e-04  3.51512357e+00  2.14960000e-04  5.45370705e-01 
 2.15960000e-04  5.00000000e+00  2.15960000e-04  3.51574907e+00  2.15960000e-04  5.47247214e-01 
 2.16960000e-04  5.00000000e+00  2.16960000e-04  3.51637291e+00  2.16960000e-04  5.49118726e-01 
 2.17960000e-04  5.00000000e+00  2.17960000e-04  3.51699508e+00  2.17960000e-04  5.50985254e-01 
 2.18960000e-04  5.00000000e+00  2.18960000e-04  3.51761560e+00  2.18960000e-04  5.52846812e-01 
 2.19960000e-04  5.00000000e+00  2.19960000e-04  3.51823447e+00  2.19960000e-04  5.54703411e-01 
 2.20960000e-04  5.00000000e+00  2.20960000e-04  3.51885169e+00  2.20960000e-04  5.56555067e-01 
 2.21960000e-04  5.00000000e+00  2.21960000e-04  3.51946726e+00  2.21960000e-04  5.58401791e-01 
 2.22960000e-04  5.00000000e+00  2.22960000e-04  3.52008120e+00  2.22960000e-04  5.60243597e-01 
 2.23960000e-04  5.00000000e+00  2.23960000e-04  3.52069350e+00  2.23960000e-04  5.62080498e-01 
 2.24960000e-04  5.00000000e+00  2.24960000e-04  3.52130417e+00  2.24960000e-04  5.63912508e-01 
 2.25960000e-04  5.00000000e+00  2.25960000e-04  3.52191321e+00  2.25960000e-04  5.65739638e-01 
 2.26960000e-04  5.00000000e+00  2.26960000e-04  3.52252063e+00  2.26960000e-04  5.67561903e-01 
 2.27960000e-04  5.00000000e+00  2.27960000e-04  3.52312644e+00  2.27960000e-04  5.69379314e-01 
 2.28960000e-04  5.00000000e+00  2.28960000e-04  3.52373063e+00  2.28960000e-04  5.71191886e-01 
 2.29960000e-04  5.00000000e+00  2.29960000e-04  3.52433321e+00  2.29960000e-04  5.72999631e-01 
 2.30960000e-04  5.00000000e+00  2.30960000e-04  3.52493419e+00  2.30960000e-04  5.74802561e-01 
 2.31960000e-04  5.00000000e+00  2.31960000e-04  3.52553356e+00  2.31960000e-04  5.76600690e-01 
 2.32960000e-04  5.00000000e+00  2.32960000e-04  3.52613134e+00  2.32960000e-04  5.78394031e-01 
 2.33960000e-04  5.00000000e+00  2.33960000e-04  3.52672753e+00  2.33960000e-04  5.80182595e-01 
 2.34960000e-04  5.00000000e+00  2.34960000e-04  3.52732213e+00  2.34960000e-04  5.81966396e-01 
 2.35960000e-04  5.00000000e+00  2.35960000e-04  3.52791515e+00  2.35960000e-04  5.83745447e-01 
 2.36960000e-04  5.00000000e+00  2.36960000e-04  3.52850659e+00  2.36960000e-04  5.85519760e-01 
 2.37960000e-04  5.00000000e+00  2.37960000e-04  3.52909645e+00  2.37960000e-04  5.87289348e-01 
 2.38960000e-04  5.00000000e+00  2.38960000e-04  3.52968474e+00  2.38960000e-04  5.89054223e-01 
